theta,r
5.677649535659547,4.678961707913841
5.809434484485151,5.636904441587951
0.2603472839914012,4.368463589425366
0.22096068903057078,5.73658352043199
0.007053023408260412,4.5646083164863285
0.02526567950767948,7.128219839189693
0.11338138998045502,5.00519710965057
0.33478265144303293,5.557583675127542
0.32469251112539016,4.2524938661913305
0.49465141442808863,4.865977737512434
0.16324327306821895,5.716815788928015
6.2129494614552065,5.075821344248467
0.13227505114624472,5.485446439259708
5.752518855722437,5.449121433352917
0.07595417281837132,3.469234864070118
6.170232069149165,4.104084162809726
0.21230836731008054,3.542081736373634
6.00632433892926,6.024070341037135
0.3957742032880072,4.331542717907862
5.857997864917269,5.3658336308466605
6.147409626011632,4.419631971910085
5.861433592056481,6.379702486897392
0.2576279491043282,4.631609325497188
0.35185686776546427,6.296778337243561
0.5130597509052757,5.9183782938450955
0.1632242585530009,5.646718189175842
6.176819152989757,4.714608677460683
6.167558734202741,5.598224464090354
0.5131789323153974,5.240418351313834
0.1267044177844228,4.9553798310026504
0.19762008508974263,4.142490052337654
0.11914082387455951,6.324022407682933
6.086860494212714,3.7709044655780977
5.894244106873642,4.152637376937818
0.42772234508677753,6.776138124379382
0.2757549566600233,4.018820880752285
0.325934301827222,4.858673984436664
0.36262388104838195,4.241122112736815
5.417971698940013,5.420665806255082
6.239492807859865,5.120038299196939
0.3695980356097341,6.196812158722703
0.1522408532155885,4.804911829272492
0.17878525598507497,5.549708523177989
0.2279281732863926,4.107990089239898
0.020484778171168668,4.780637058259371
5.692869078222383,6.323465592345727
5.5607215491180755,5.57307324921681
6.079037701652696,6.802985917399102
6.230148091642625,5.561071286662346
0.1654405843856233,3.548021914321942
0.0023297127401473946,5.467534621702865
5.993383295567312,4.319307353229963
6.267233067709225,2.923756411356681
6.158249101006729,4.847931777744417
0.030114140397362314,5.357840200517117
0.25745594846010755,5.90554652065183
0.1693753813028846,5.268600407248046
5.743952759813998,5.70053544348376
0.4272202107034082,2.280498102750084
5.968170622957601,3.474958921359624
5.870870277772727,4.695694692399577
6.126750445281541,5.195354512793288
6.046172837557903,5.072997389452723
6.079530654601628,3.5365129216591438
6.270333417837794,4.274330860466806
0.2990197335707396,4.170221254706636
0.17602517812442017,1.9149299013552352
5.959576733544223,4.239154568146704
0.18144204939812533,4.29547979448596
5.6963285376433594,6.611322161312424
0.044298233811375466,4.422272468124599
0.2899232695788446,5.722143261463358
5.80944216659674,2.6441103413073783
