theta,r
0.6852911833009204,2.264255870633587
6.187139664583077,2.240274926990847
0.12202043632731625,1.8048908966447943
0.5019588934533458,2.708400528300392
0.11901133227740263,3.2964201714211345
0.3726014309731054,2.134636556807837
5.472659283646445,3.541050820333942
0.338810083915585,1.6921571198904888
0.043797041436095856,3.540839089374373
0.021642387714425206,3.3533180656087853
5.59587147193984,3.105036161932894
4.148135576837555,3.2899615099035993
0.11936855266222829,3.932462905750985
5.931253386521444,2.145585551052767
5.889669385328028,3.6292091736280936
6.2731012256464735,3.008600899518376
0.7614635803163348,2.9393043769992975
6.026039525084619,4.638056218628488
6.279726263069142,3.207576477804508
0.9215778015339846,3.2578295226456317
0.21793186035777534,3.0898671811672944
1.3648355874435953,3.604552968930988
5.478737405243205,3.649481472927593
6.17275834242063,2.917454520952005
0.5335195066062703,5.098922312712052
6.194971645409951,4.654171477604066
0.007120485614185007,2.770136186465852
5.604965073216585,2.3506502580005373
0.2693827481938222,4.767816835323234
0.3896307707454105,3.5967053106319296
0.537038083982982,3.9651804723876123
6.212215534439354,2.9873874409168253
6.2641822685372315,2.8139061480062337
6.196188468340817,1.8801968465771437
5.3929305277381445,2.2758874258579427
5.440261494688853,5.008912064476851
5.7162367607112365,2.6607424214003235
0.45555665505663534,3.783541839712839
5.522556971172297,2.794056945837227
0.46067185708088154,2.3485946281849737
5.01983319463937,3.02067158591347
0.5287168940014575,1.912456957095032
6.23319013322197,3.717830184423079
5.614215079889554,3.3303275729831308
4.8655061097382575,4.2228404515289855
6.118498394605258,2.4720694615859173
0.5995588106957178,2.108282269209512
0.737366129911702,1.4398339213230786
6.1892566596787555,2.1578406097282654
5.77028396447968,4.378986225714794
6.195022636378405,0.5555063546194625
5.886323550163492,4.0431311838211945
0.014281409433382172,2.3716841933206894
0.06303613425114848,4.553547845917402
0.6488397922037664,3.8758811931176345
5.689234149772909,0.45165298767463025
6.219203983334295,1.9086922780578195
4.919774583601771,2.991803379453551
6.0552057597656885,4.336224865021972
0.002873298951348952,2.4241649678336805
6.217059405790818,1.76483844545439
6.009186496683351,2.9867889274008754
0.21074344174299095,1.0771821264123085
5.856843873750943,3.3079243168310275
0.1229989954313162,4.359436138032736
5.934018016330959,2.8155445814623596
5.725275406146451,5.014890591128051
5.7121169622380785,3.8916501759078526
4.902998066582719,3.1307238023772204
