theta,r
5.748907969899042,6.84191631134062
0.21354401563327732,5.29999575973474
6.022505702281867,5.272700477340263
0.005946732862842513,4.8427552898537325
6.184211275111593,3.885590748658042
0.22470883948523082,5.233646172405717
5.857222232365339,4.175363305022194
6.176860549522229,6.926371439633886
0.5155164233105679,6.258866919942875
5.742511002706726,6.511446140891856
6.0946843455312205,5.727687146613096
6.276309018652582,5.32001277981752
0.3189875775777789,5.071739232379353
0.08608866190642973,4.087747508682163
0.40226985291253053,4.435786626889771
6.025075470534471,3.597494500976765
6.005085090124807,4.451845563363835
0.37319678515849597,5.6918702189300285
0.15322660177014366,4.3988898606564515
5.893765622750628,4.980150212851076
0.037777093410405284,7.243815977861479
0.04380960187658884,4.270261152775088
6.256266306360782,5.460468773466454
6.209550210716028,5.464206048729089
6.258386226013885,4.59385121762702
0.002173922133538757,4.911393280934712
6.050236610759955,4.999869434307621
0.2892490098082416,6.2139104316190465
0.03650661771645733,6.141687050809716
6.199642570892316,4.851579684085676
0.028526240366551145,5.320939379793561
6.226311136536953,6.802116652552565
6.019322764133978,4.969406286094128
0.2865191808272532,5.854455727640177
0.1620631003766674,4.043936939899725
6.2694724319629165,3.643836792576899
0.08669306876094565,4.452839468218091
6.195591445744361,3.6999266771650787
0.13004506504005722,6.281142015009489
6.246276364626667,4.242572346222732
0.49979830217083016,5.855125163119151
0.18261063015680748,5.312113356371343
6.178947420955691,3.4060087481530448
6.048667252299769,3.968878936421215
6.024263654593474,5.037342871625144
5.9864109096267555,6.347075911102462
0.18591618661060386,5.523134120893728
0.08225075724877427,6.681625033002591
5.763449406006265,6.828130639624945
6.209393368649816,4.891122445781695
6.04403244678458,4.038372730373193
0.3051070304298758,4.024034645126037
6.020429954719177,4.428516178159589
5.71414584694465,4.302729147986189
0.3267340305552116,5.334565362896227
6.178363552886659,5.885855992462564
6.046393431408283,5.025737397006209
5.873762483513536,5.411731236857276
0.0289821478095873,5.964412903656131
0.4443347088754095,4.225253277163013
0.2577083195524319,4.042508376333515
0.5054774340277409,5.899946462435509
0.40724438242548466,4.663754546867597
6.052037724412246,4.971291216949003
6.1135017686147854,4.296979291579689
0.08031012910766736,3.9812532124458637
5.721635427875095,4.517628848331612
0.06187238369275243,4.363409978385239
5.8808812829803,6.01975458903988
5.807419844345247,6.2792226784495275
6.101986483386488,5.568165950090019
6.152396831900632,5.953175255682697
0.10173369750599533,2.996970253123057
6.183644377066092,6.440865752339764
0.0171688895645599,5.145583105562584
5.785853149201086,3.5791631861930977
0.3716353838791917,3.4311095553340607
6.164004501870663,4.869784178014645
0.2870549317217937,4.717372196282712
6.042576263500129,4.241080396656567
0.1665686673685232,5.801565973154619
0.3338345394511084,3.9762564179154167
0.15421099433973567,4.868852553768372
5.730695087592217,3.3965627868496027
0.008755590671780968,4.9824439296564105
6.280082718821284,5.310780681447987
0.20094397865295843,5.752821696350615
5.877821937045713,4.898442759977263
6.110642715583113,4.1490928838668015
5.9096123229088855,5.368723143996962
6.068456889378597,5.083336508642633
6.22052356852928,3.9999318930761416
6.21902680831688,5.258243136241482
0.06910318172362685,4.5915741555875185
6.2140987793127636,6.138788777618839
6.171901719126192,4.471000079801169
0.07309567614410843,4.855413490652695
6.0211923428805445,4.697272633285525
0.0754921584563427,5.785906916839334
6.253146472349045,6.48109108551862
0.4230672967630157,4.967974555371504
0.007628739298548731,4.584943321366032
6.203325971993013,6.007376029538209
5.8961633541445,6.169500241387795
0.10197578887562578,5.190238771093754
6.137057132701244,4.64334940308714
6.150662516894268,4.793845332790678
0.2115956745502626,3.7770080135593602
5.97343194970409,5.9286654160048595
0.24651470707402903,4.023470328058752
0.22621189536320335,5.254076007923484
0.6277275028885876,4.279391027732628
5.722879765278889,4.470871185774583
0.1685875381896376,4.470470432910835
0.39952686682078614,5.720102677854926
0.1913222142135108,7.099774088759112
0.42262480375946043,4.854770958861836
0.16095215112903968,5.510701605675675
0.0421267199781879,5.893782860919481
0.2645513934958482,2.206128569329924
0.3562870610659902,4.320673127570128
0.09525268629516376,4.721178749217376
6.228788244542635,5.36723951848301
0.4687754239521507,3.33732656563379
6.092852417680201,5.200163977104052
0.315860845085206,6.093511479609551
6.131803018264826,5.904789193605388
6.21688973580916,4.81046054363752
0.18177963069364975,5.0655300633656255
0.2987457733436658,5.148970149285657
0.09138007058797214,6.21886644408324
6.1507063706950955,4.320020919488251
0.34783067432741427,4.594621190679948
0.24350252805529682,5.219347489578984
6.175481489016749,5.458492132532968
0.04310017126550161,5.338787944655127
5.850071449104636,6.1193033937960895
0.1721326665502643,6.475333748782741
5.739532329903742,3.6410108053365153
0.23285098901042275,6.5149047455896145
0.1833100280957374,5.665936846657033
0.1672171460143991,5.73705891721863
0.16570822304565122,4.070326824071298
0.3965601703587085,5.563564976928037
0.10637031702617837,5.023336960097222
