theta,r
5.8947555796922275,4.081234899569073
6.268857031043067,4.834312758951617
0.07459584350162202,2.885324518567399
0.18211505458093447,4.573009214203298
0.083165855817392,5.818672480507682
6.048204601899274,5.451109809792667
0.34438326822585796,4.429187890395607
6.022337108313064,4.641382966418998
6.076446890661586,4.816973790927674
0.06669431035865618,5.4777602606496645
6.1045967240604,5.72788092889513
5.978183773902054,7.6197577612551335
6.123733380209983,5.314542815439326
6.150443827543262,3.6527708376212225
0.2359379122095516,4.212147014843597
0.14077521377149352,6.546032694857274
0.2884055556643976,5.578367715111435
5.8625445974942565,3.722940855100638
0.09304881156433528,5.771256308744373
0.25080323931904663,5.0306465738880295
0.021732859085499268,5.905486889129477
0.2687197809263967,7.088404291681918
6.260893137345116,2.9941951389874344
6.00499102199885,4.052777267116772
6.2045044661339155,5.226911455388981
6.020829734144437,6.3652057528201285
0.12243601328951537,5.56701198574835
5.961890512563217,6.98830062634992
6.067527392322078,3.8666777967003347
0.07647933066873665,3.811563386361016
0.021948185283489224,3.4204337429517677
6.195916220344665,4.251523252658897
0.1896051018919667,4.6333053712016214
0.08572355933811442,4.511256926824315
6.2620854359933125,2.4676425383206277
6.210500878692818,5.949585004288087
0.011244043788398987,5.7347845058216285
6.160384771018694,5.543437037338853
5.894938364301685,6.9196476425902
5.976654241425598,5.3165533612657345
5.967082867741071,5.013479233672708
5.9502003852801115,6.238128007695959
5.943215103938411,5.8887240358282265
5.8401742005274,3.8750599378091666
0.20139549820136385,6.607834770745298
5.920969873954771,4.41974479248808
6.0128150673145,5.971878252196027
0.5475032525024026,4.659781423542783
0.21961877082818584,3.627331460403572
6.203684338618689,5.115005117558019
6.2489424839033365,5.885264975295135
5.821945819803075,4.4786142410128535
0.1061617912638211,5.82052963805548
5.953064086799332,4.433440392479966
5.620302775508217,5.343962179731356
5.806125396023401,5.822948781296758
0.09185203982883391,4.893389189301828
0.04348689003997697,5.565420114946994
0.06463156917932668,5.036643430700961
0.14196100319532565,5.278922436669409
0.18530386990954395,4.517577640806415
5.973566776616716,5.916581068863163
0.10912297923172438,5.550268035880491
0.1412015418332037,6.094187226665704
6.104776964585179,4.951979651826523
0.07961102810744285,4.553325394699519
6.052399864547645,5.390580187924336
6.2250544947380915,4.069475232615113
0.3617516221805538,4.67944552852389
0.10636966658898943,7.6293632849040005
0.14648302069692223,4.348530141223548
6.080984665708795,3.1862993691539767
6.138403220314041,4.381933610398931
5.565317497301248,5.6857199220526375
0.34998029496604627,4.8489084466048995
6.165054393910324,5.477106869008133
6.0517881616278295,5.392208658853637
0.39859194675183485,4.736848037104246
6.0178161593298585,2.9448632936722334
0.07470653546413383,4.820289140199917
0.1423979342308898,4.786943851397337
0.40716054863703843,3.5065541646653373
0.23819401227527187,5.157357696952004
6.232746257621154,4.670346433811114
0.3182319802769841,5.194486422127785
5.737614679908683,6.5273482774080716
0.10511662260160828,6.170077957293543
6.191771471830616,5.574722571835125
5.712670558742865,6.586129271485591
5.965373718402724,4.308105568831322
6.14977810692935,3.857661036367574
6.054039509289728,5.933473103155097
6.180264454308082,5.498907951287296
0.3579739535451825,2.8768723622200096
6.175059408916273,4.587318091112181
0.026917885600622832,4.7537413341136725
0.6273371579925353,4.680175887493097
0.2912898078982538,5.221054537151157
0.17437112803110913,4.965852508535743
6.0255731219604955,5.365417925117479
0.5863395286626185,4.782255547790943
0.27318713102920456,3.9449382644878477
0.03066245626716209,4.816368304464186
0.17898621958192,5.830567585344436
6.241674662717567,4.1750674563277546
0.3169369082796227,4.640332241345515
0.01612521331549325,5.629625248504708
0.5577514489748863,5.330276793666105
5.578861159095387,4.307797517873833
5.901471056504022,6.406699476614199
5.826528195468686,5.211894752483643
6.100651530543375,5.883814071045499
0.10983747193815675,5.489399308131228
6.273378343146667,6.933320031142571
0.1616455592790695,6.819777665857665
6.070296140930358,5.33696123918805
6.110230201759159,4.087999434014085
0.18222855097200735,5.001817373201626
0.1247489342833306,4.273378260052992
0.31298068083937974,6.064109441911476
0.5052572957032119,4.227611813194131
0.034512977831461414,5.566563309965447
6.02302280762546,3.91599306104811
6.168314966863575,6.4993676352168475
0.17127790727104375,5.608720487609247
0.2805444459083093,5.500766185205731
6.181668326011065,6.817124650145354
0.03445068712532793,5.352926500569828
0.08013496410599859,4.837884766620885
0.10604881613405263,5.602625617923018
0.13039030855829814,4.749849078457671
6.1511550682691984,5.738974141601844
6.08691941025196,5.640204668326181
0.27525367708553206,5.226428147784363
6.074149373419952,4.935074778652999
6.147990099367637,4.23062050930171
0.2769603118974585,6.47954323852051
0.09332451517936104,4.628325585715144
0.1956403146908086,3.9000251932622616
6.066048171749294,5.506937102055078
0.44725782467370007,4.183548321844127
0.6774837776500359,4.722999710480305
0.4018532811950915,6.045668108939716
0.12586149004787578,4.908300824417348
6.094429747824118,5.712123830010948
6.206685887732942,3.5689666955650736
6.15316679428469,5.411872200436907
0.34267016658039146,4.361853477904547
0.06145239919184801,4.638268566400452
0.024091014917695965,3.297200429735015
0.5580370419903128,5.359898007297243
6.192211907663535,4.914258487241323
0.21360349846696217,6.085924142174213
6.051023221031798,5.7302081424929385
5.864424734890698,5.037410286185508
6.08130862272318,4.782930535071438
5.977419379469741,6.16451247463969
5.927945425427293,3.7965737917666695
6.134267904229003,4.085400334674955
6.179168163555211,5.650984995841762
0.35841028615420006,5.63791004637928
0.17646560991112917,6.325063579298362
6.249555130297623,4.663136164118522
5.66706903860436,5.117873689342771
5.89760478529272,5.224541931474878
5.845817508702163,6.445362261524467
5.530370808052005,3.767460555318883
0.20210714545413294,4.092814109325373
0.432311010064002,5.073279105379192
0.028121520205953498,5.892675983654604
5.872409545221873,6.362742208431316
6.224530357362724,4.719343092173053
0.2621474136472416,5.9762478443067355
6.011481373328499,4.764209583066636
0.23567343604731308,5.48461393657129
0.13813368237247597,6.354928663693075
0.23471114193713624,4.699037508620194
0.3576065138327638,6.013843693420343
5.888922540985797,3.9507738869950595
0.1066388344573458,5.004084263444286
6.1062465417634,5.196479941303229
6.192294396491535,3.5414160212841628
6.195556453002525,5.09636181192935
6.117868190766662,6.998803740827762
5.9494316384382495,7.462222810338539
0.4068968605500678,5.376920204607277
6.1721571523884515,3.464907016393302
0.03467376461668536,5.5839440809684495
6.035508453728382,4.87956333085641
5.771041326427449,5.135860039718451
6.2726891481561085,4.849768382120916
6.030700744539455,5.210557270451038
0.04915411977935612,5.94156755889812
5.935343482364906,3.7268871633156806
6.120461181624557,3.396555481300453
6.212934952499855,4.762368380629516
6.177287399846228,4.9338681776000115
0.6312364923209118,3.3840972412188
0.4461524044126778,5.233172392853647
5.994838362222264,4.4058630667946845
0.7872310701394647,6.094552374363014
0.12788546799904413,7.582422013119356
6.127254893382405,2.8310762147276267
5.682831636177745,5.3406418399854925
6.242280785541096,2.6796258348054316
0.004229172534302096,3.347064264866637
5.989034512927813,5.266163471603176
5.7850555723489,5.943171779462543
6.04054159437738,4.091701702715352
0.6221794639334398,4.163802341597272
0.12027535882318932,5.6936372074332215
6.217192550095413,4.752679858346882
0.12491615642231063,4.416711624520211
0.23756812861037507,4.616564390817528
5.89757292637202,5.133668948653838
5.860435770795269,4.666261696715595
6.078955147708337,5.446358829132149
5.663439885756123,5.4551453698579335
0.02263049776021957,3.865687040847895
0.17036522310971233,4.662529007147346
5.851768544652788,4.055109573594527
0.06585178624800367,3.5440308322160163
6.1919193751635495,5.51125395785871
0.22838861355163825,4.458120912536813
0.48374621710504945,4.724975471342564
6.198862629503688,4.063599724789275
6.224168117376275,6.08067147686651
6.279213488711366,5.786277394999741
6.123085357118525,4.09282368948663
5.82302746605998,4.938281324109308
5.960223526505933,5.805241354676247
0.09675769309007098,6.30546721299941
0.22653630225643356,3.7686780504202657
5.703516342249619,5.188634686355734
0.40086018065437595,6.516844724047287
6.027055600026534,4.73910989362915
6.2278186824844015,4.485117509858451
5.895180802448619,6.459590582303426
0.003685310965179858,6.071751279334316
5.869240493131677,4.905948955918955
6.040617360662277,4.661074931209363
5.952460534906749,4.098413157633454
0.24343155900378655,4.503362682471279
5.6813287447936,6.2092554674329135
0.1567905089731676,6.468677122834812
6.089039929760038,5.939123568805799
0.08524144366819869,5.60487545766919
0.33071148747691204,4.363058742173925
0.10783379691081908,6.04153244547838
0.3796710602226589,5.475653156029354
5.974897598809398,5.8467503565721675
6.152871997553898,3.6957723058682035
0.1385981923764012,3.9301320737898493
0.08815882190651225,6.012246498087899
6.036058897843674,5.031336476335239
6.223225137745399,3.871675795161287
0.06755197935897402,5.277425649808916
0.11537911444666427,6.036673673393174
5.462902588179185,5.679679822606225
5.783941311211581,3.955214262787437
0.13506792128073258,3.742559889015642
6.197058280393731,5.857448103866663
6.182401914131022,4.814364570421622
0.7081125547755646,5.401813372037389
6.133730892443199,5.566143438805697
0.4181781547988386,4.040843079167792
0.052862331028145165,3.662078491757938
5.7182642728631485,4.403774323207132
0.3799247279664857,4.681703272537401
0.12757366715486929,4.98688960884659
6.029090923056993,3.2608430568813276
0.09238163861951629,3.926442393303637
5.498915498251613,5.467554810407491
5.864597987991553,5.5063422320806
6.189163686532116,4.467096862603837
6.167658114532623,3.989710233681237
6.050966498404315,3.603318542162012
6.238172316463126,6.156104654914079
0.18687091687543303,2.755850454171328
0.20500776103241103,3.6432991417193943
0.5376616799981577,4.971888002765539
5.923641089588957,6.74509110041168
0.3184843645319156,5.381279116537315
0.24657654020954417,4.417410332877179
0.5509306479406479,6.5337954789803305
6.212309590134675,5.669318321748094
5.952086447640258,5.6320222076204205
6.1311784224379355,6.706725638385108
5.849459590863661,5.8428039145795605
0.2223165211515618,5.7464075571656865
6.107195920667812,8.062553649096532
0.2566688374091036,5.2433759185565645
0.0736464057562342,5.070160941906447
5.834557643382872,5.004953983665431
5.9633371925379715,5.000329922352663
6.1859401788804576,5.223904937415242
5.675380491662111,4.824853367335708
0.17810137968102063,5.983364266038553
0.24311164053391784,4.692217422786804
0.35121320416921537,5.750999139262586
0.44911926034678495,5.1128074485648725
0.8824535315593229,3.112133955946667
0.3364640994962301,5.2967273641119395
0.7976225878256975,3.412043571217103
0.5318371671115499,4.032606284288065
0.8393727904864225,5.1290864228226685
0.8830503311990414,3.6322473671936435
0.3973325327806633,3.611507933367883
0.69854133637052,4.180384537483739
0.5786435992097778,3.5618246220408487
0.2353476469749669,4.053687824238695
0.3986061219879819,3.556088351468641
0.40074853231624835,4.5183457459919145
0.47074508696450884,4.3247614116737125
0.3239643581127665,4.379936457178222
0.5381805847172056,4.773138352010344
0.4305769925391367,4.028744554096435
0.406128331493673,2.9440415513728597
0.46680117589011677,4.322127629191924
0.7340906600607704,4.170675995176697
0.9286598659381509,3.8700186234766005
0.8328515689400342,4.845220285990557
0.6495407753041662,4.710697811751093
0.5703057352378788,4.18059183029946
0.2611947849757721,3.6961056511803605
0.3640977028267262,4.56046992833374
0.6775811600783523,4.465234662260778
0.49801085057941613,3.491796153297459
0.7228015200008352,4.895513181805297
0.30573033691818874,4.357585305738909
0.37544938777606063,4.701348136889551
0.655695039428144,3.7421017343157263
0.8510670956157391,4.965925840976236
0.5050875171015384,3.801967658342054
0.620471617929621,3.624310820950686
0.2780434374536456,3.806403758107702
0.3777890540205675,4.37209494017709
0.7103354663379762,4.508157340284345
0.6568775678687883,4.908134275279403
0.6519532634384763,5.085540656331083
0.676655683455208,3.588637594940488
0.6022265758242608,3.5911348769409286
0.5112114186828687,3.247393976937333
0.667805233030953,3.6681309333326495
0.6086289030606407,4.105356615904104
0.7681910762768944,3.9022932687641965
0.772272341645001,4.8000937786343725
0.4924690602567342,3.4995658291899163
0.5288073737239211,3.4543464675664506
0.6943560771868352,3.646861549209438
0.7208625252709916,3.5325336299609025
0.6456741923341857,4.135373503191995
0.5788581658324373,3.5506855882626183
0.7936032123206948,3.9287975148892973
0.49249511767106435,3.892437850173974
0.7791283709716946,4.3387500483080785
0.6063724804101728,3.6496147877454312
0.5363028838632551,3.852322673551053
0.5650956216974496,3.881451228685202
0.32334032514122907,3.9298534742500895
0.6046605880859723,3.977464772990877
0.6275370519501894,4.102562823225857
0.25353733442442283,3.756250304354883
0.6434414554060239,4.409919419302107
0.5907156421975531,3.0572489444512763
0.8204023454625612,3.593613124636688
0.8439414043849822,4.28528092332999
0.63308206686434,4.463435577245285
0.30041846485286516,4.413843160613335
0.4801705077132287,3.9569669763495368
0.6503539683153745,3.5189585702808457
0.5179226741076761,4.205699214085633
0.6844916702439782,4.055774956699135
0.4161602319705918,5.352226817297973
1.0122992359583627,4.904935857060772
0.6273405193816203,3.9620518942918563
0.5917362085475737,3.852553346989015
0.7744906469524,4.535318423116805
0.7493227940244499,4.1803604477266445
0.7832880628380141,4.040518341380332
0.5600281303563206,4.010024243285278
0.5620707221212199,3.7780393043937175
0.7048866493597645,4.207377385807731
0.5904811176221829,3.8915298235753584
0.7237599070621512,4.008394881956102
0.8189972563143372,4.158763579789334
0.7780284305279641,3.8449077387033004
0.4804775591014635,3.5285863482208937
0.5062509321837638,3.2423508841637974
0.5802659343144189,3.856671922451693
0.3737795525736309,3.4407024922243092
0.8331998412195079,3.2435546886432114
0.27115186393376955,3.780506138977168
0.7633334043536961,4.601130948775293
0.764643625566857,2.9064559846225673
0.9459663756407752,3.618209292802766
0.6572624634270471,4.115513313669444
0.8097188275682319,3.883658129070347
0.21507496351778144,3.866779984791848
0.4136289602891342,3.906749194987789
0.42781609984805635,4.073376161675753
0.5388783242150079,4.420193542244087
0.6847817181906736,4.246329269523728
0.9052392362980002,4.121134582558978
0.5504169691366794,3.399434956724315
0.67951961259784,4.293979252057761
0.3980054588540701,2.7025027933047143
0.4554768175272681,3.711394921125682
0.4861074480511572,4.299829720513604
0.6577644684488202,3.6091805340832726
0.43032181088073196,3.537306159470019
0.7043799967397195,4.668971360690083
0.38978927948678077,3.5091312613254693
0.5628713268579935,2.913489664006105
0.8226979652007697,4.7500311536717135
0.5812931070005904,4.034430771701251
0.19778744862012387,3.7919759706650487
0.738188892053965,4.642648969592186
0.6009163511116559,4.283227918318021
0.46242643068715894,4.906920216746901
0.8174050747684964,4.1850963594104735
0.3883552078858652,4.14235154577031
0.15950907321098778,4.488485647048536
0.44769703250887716,4.6215264835213015
0.5890279138964226,4.720650118005254
0.5465219454729457,3.072084291283724
0.604080342848783,4.181472234168338
0.6144102293582564,4.181629469229598
0.4341609761686227,4.1959040782927275
0.6870277323435592,3.759374474903054
0.3749633437595687,3.9683336321906557
0.5837652882751095,3.4820978228224946
0.6257865376840708,4.417235175722591
0.8082358891123833,3.708379904854617
0.6446572313668564,4.954709236409986
0.4547860077619392,2.8984772714194382
0.6054420186035552,3.920707544055423
1.0459645820556864,3.7213290033595543
0.4101026484594723,3.629566214492415
0.7392291084013016,4.72081909686159
0.19753373992773443,3.840984404862434
0.9057880363947897,3.7601054159619642
0.4187349174762028,4.6227335021080584
0.6884982964778658,4.078592114467994
0.7919988770894681,4.095367631904495
0.4214945765835163,4.279827271843526
0.7013631542089863,4.682763767331689
0.644623154309486,4.317112449998426
0.5046597463154203,4.396582011266951
0.80364523246037,3.605426676711535
0.9811876607525442,3.6778686332600627
0.33204010043689364,4.23593257257811
0.7259639194020371,3.477185014186091
0.4214182501498631,4.066658272368826
0.48888216467346424,3.493487039139686
0.611727049340124,4.312569753084821
0.8138650137106652,4.683419955292626
0.5717870812405438,4.806045235867688
0.5367649921931354,4.204308888549996
0.6408541826818791,3.5829042782224754
0.25107915318780866,3.6172306449779805
0.5444583585673672,3.6420423811530336
0.504023055003788,3.712056483110299
0.5119095351102956,4.618628700964192
0.5125617789235422,4.575295603480557
0.5231655789835069,3.994077375110762
0.5819505978406362,4.186906898196352
0.936566805368616,4.248089455914613
0.6979759751869582,5.026629401142447
0.6422848576136889,4.13254200686568
0.638741648905307,4.502414294616978
0.8181154106764692,4.192608251317891
0.6022491295397657,3.4915234189714925
0.4309860467416195,4.246237409793028
0.7705627094345711,4.062632971015028
0.765826837186619,3.7039267996899334
0.41148498864405947,3.6494209153704293
0.38717084672795643,3.7203840117161393
0.5170392916407809,4.086128866280714
0.7342068631863643,4.807122395568883
0.6508287626269934,3.981286797317313
0.6381848583559535,4.258452084788092
0.9757694269810948,3.8518617434292906
0.8220004541763349,3.431830534080467
0.7456193733873151,3.868308388453152
0.9274612765580688,4.344981298988711
0.21124197348887974,4.062498176712176
0.3718424346516111,3.902384803361521
0.6626170636267088,4.035121614531904
0.6751017214203102,3.9247023586908143
0.5291607769850459,4.874976993963011
0.7184570929205014,4.146283780884792
0.6793077549239674,4.341212771989156
0.8245415276198393,4.451759831285363
0.6580234679121824,3.6815277632000654
0.5100642527112955,4.368509629813037
0.45830295514549413,3.6064081946455966
0.7271113105039584,3.1670998332957043
0.7761392026965578,3.2446740616921286
0.7671034959228183,4.3315918469717145
0.8854059574937123,4.8010883440131344
0.2579417872913938,3.314245405797284
0.6565201272413564,3.859845395973049
0.8976304233070718,3.4670344244108504
0.2366218416270532,4.362485117205316
0.7467887456518527,3.901081217733077
0.738079298019831,3.4457474247139617
0.5858171533644027,3.8359608260973457
0.639828552059393,3.1576062809173226
0.561595095932627,3.82832841802482
0.41613418751952114,4.0277161727019255
0.6921571572770959,3.9577369821269364
0.6398625962853256,4.33708748519916
0.4990046159866458,3.437508423457127
0.8010156142840319,5.413397413588138
0.2930178276782805,3.5792349344970855
0.6641917073787972,3.818516630157985
0.8910672623500189,4.314505416331939
0.7159722826367183,4.4531902170001745
0.5702744030457075,4.129073366006104
0.19327242480220602,4.56051925267254
0.5038482527350708,3.3449931822713213
1.1680020616580116,4.681382272022843
0.6467863892754637,4.492289281071096
0.4405574104375563,3.901492785390407
0.6125090844571588,3.8458309470589507
0.6099586571708969,3.906074171547539
0.8923519634007707,4.448489369695495
0.7943332552972282,3.707328158174945
1.080140913670068,2.80962768264926
0.4624263391840413,3.295726276631299
0.5813979534547908,3.400125055133224
0.8041632431394802,3.9051163353342595
0.3652601606574868,4.473650084624652
0.24714112288260592,3.925917142858493
0.6529017261657752,4.599768190009141
0.5023900986035936,4.155973545422006
0.8224958927991539,5.577572209348101
0.8999632018429431,3.469708497835815
0.4985761538180133,4.044310760686107
0.5991155023168762,3.7399806104946385
0.2681532320287714,3.8084435802908088
0.04216275363038491,3.211111202978162
0.8831213552108415,3.6122039616432784
0.5783930124485267,3.6480924490797797
0.8007969204500905,4.029439728055842
0.23802723451092533,3.672335548736336
0.3777703226005282,2.692800598521551
0.3940618758734342,4.581119979614631
0.20927366403910003,5.312353193923447
0.5942556501772369,3.7258313512484973
0.8182391195470644,2.8092774356526586
0.6619440374449885,3.698491260238889
0.729835733660178,3.8874888048505345
0.5679559386838728,4.767884376179619
0.42677054485904564,3.8738180985960455
0.6861894095016652,4.532432008069194
0.346783665934379,3.009143470933647
0.6519757476754608,4.756279270038619
0.43863161562007535,3.942393374688944
0.6732037100035232,4.16591249245434
0.5969433332414209,3.8556183883241757
0.8396928004369448,4.496180186667162
0.6479780668941397,3.4511833763247486
0.556041877625527,4.459347400260768
0.467824141785983,4.607927245355834
0.7092323108546309,5.335319397785777
0.7322556354907241,4.38813775515736
0.5940725254100907,4.500374421727093
0.33521810633362664,4.163797579542227
0.8582192055706468,4.30915752999849
0.5447139775489237,4.191140536979047
0.46450885245186974,4.2120901269576665
0.7199007027208773,4.03297973262023
0.7758802287650561,3.820800882238065
0.5945836335269199,4.421699294743761
0.7534310565329162,3.5178643410499957
0.5165351137424978,4.288238971042432
0.6357232655895473,4.09488282115626
0.9836474145155866,3.3648822872100856
0.5600271541443722,3.8368041852384764
0.648226632837217,3.7275574192850933
0.2850840812342552,4.208543687150016
0.5877466963756289,3.474363503891889
1.1405977861873149,3.3338424189111544
0.6250382035373783,3.5942094585262314
0.12873943124332954,4.206903626774033
0.6219302267920452,3.2903363811963695
0.7379878765205607,3.831335760790788
0.7084955552746229,4.058250829662145
0.6385110756453832,4.442243425688824
0.6829234743112224,4.4588990592198625
0.4254307561093723,4.251386300646669
0.7465827384994803,4.864029729260601
0.6164422680360655,4.183227411790888
0.421902397960226,4.82872567275829
1.072020078379815,4.194752561029401
0.26479672775705343,3.584019964528765
0.44269738877829334,4.041927205324095
0.5195931019155435,3.1506583354920528
0.42447448182086134,4.3032067448101765
0.4427337326232729,4.5574257065882895
0.2885711204963601,4.264225743868769
0.5201550774424352,3.2975626114422676
0.7178713951518206,4.057928944406899
0.6600217479304092,3.8094670668195754
0.48614946708916823,3.2064260355311305
0.740764081623571,3.5784965759363727
0.8728481289598915,4.603971312496795
0.28842791522106426,3.5570703929310605
0.5948891938029234,4.022472588321273
0.38271636200226034,3.733108605162189
0.3718354055816592,3.9884187236565776
0.5029135515012881,4.1511858459455535
0.565248534147945,4.47905417298241
0.5889184778535058,4.34129045163979
0.6240837162119479,3.5675730293760823
0.4366171289350613,4.153003521969034
0.28658708084814494,3.879249716017572
0.4791417724384227,4.437038392959929
0.6634979203377177,4.488589547901721
0.5517612141575527,4.69752122497114
0.4251943949942888,4.219505791934077
0.34728004527539713,4.4707670214148765
0.4121417671012314,3.0802623120977923
0.6956920383748147,3.3837062328834207
0.6566670149365603,4.022954604878408
0.6215676543474706,3.5321209752287914
0.5355143181323168,3.5555037119391266
0.7740724666640193,4.589944540704339
0.6253743770908802,3.6232129360589207
0.4799088170217859,3.8369549512723546
0.2170750852436094,4.376321829781593
0.7661702873204173,3.9504696011879314
0.6997329377186464,3.8501606100033765
0.591459169087261,3.4554881589925825
0.470165662752384,4.101293084663567
0.6563745129331053,5.169476607651996
0.33596048319828714,3.8779594836036684
0.7173491416302131,4.427144316931722
0.7483549435126026,4.704431157551188
0.5251981582425281,3.4250941240154322
0.6070793519289467,3.5585686430254
0.4707694371535874,4.284459404572818
0.40455888409171636,3.9602545468240447
1.0300996154778912,3.4910101290083135
0.635007237158684,3.595691937114755
0.4657478482426112,4.250075551815524
0.7972363050954114,4.057437575460313
0.5483946569095584,3.7223597139341846
0.4397235903554907,4.765792260612647
0.33375104790283394,3.893922265358851
0.5264131321926697,3.8040929225456392
0.496282401509144,3.987279870390637
0.7178102102061908,3.7440193293910005
1.0490529145890468,4.387153384764018
0.5481953433398019,4.21851813375804
0.18231322360951108,4.229900170243731
0.7802991394892115,3.1766092742791083
0.6766743642439391,3.744934042923013
0.4863953367034407,3.432372254304413
0.8119683372655088,4.432851588028594
0.6385059190711092,4.937169944220674
0.8535991838705812,5.257599973120687
0.691029217534661,4.357900410413163
0.5613005090731749,4.1314297528642285
0.9662802268880626,4.930116288382268
1.02195949927777,4.432336055063964
0.6059252119250741,3.303444310183907
0.430193360471283,4.781889869531429
0.5275260854821794,4.262753859535462
0.2954501176538695,4.055065542271472
